road,km,type,model_type,name,length,condition,lat,lon,intersec_to,id
N208,8.545,Box Culvert,bridge,KADOM HATE BOX CULVERT,12.5,A,24.5008222457142,91.8163581428571,,2819
N208,8.968499999999999,link,link,link,822.0,,24.502230901946298,91.8202069701274,,2820
N208,9.392,PC Girder Bridge,bridge,Longuchhara Bridge,37.3,B,24.5036395581784,91.8240557973977,,2821
N208,9.6375,link,link,link,468.0,,24.5045121245437,91.8262569396079,,2822
N208,9.883,Box Culvert,bridge,ASRAKAPUL BOX CULVERT,9.3,A,24.505384690909,91.8284580818181,,2823
N208,10.053999999999998,link,link,link,336.0,,24.50593313350755,91.8300461997586,,2824
N208,10.225,Box Culvert,bridge,MOLAL BOX CULVERT,2.1,A,24.5064815761061,91.8316343176991,,2825
N208,10.8235,link,link,link,1194.0,,24.5094505814284,91.83654832761925,,2826
N208,11.422,Box Culvert,bridge,CHATURACAHEL BOX CULVERT,3.0,A,24.5124195867507,91.8414623375394,,2827
N208,11.507000000000001,link,link,link,168.0,,24.51283626911495,91.84214298030815,,2828
N208,11.592,Box Culvert,bridge,Chatura Box Culvert,1.6,A,24.5132529514792,91.8428236230769,,2829
N208,11.846,link,link,link,501.0,,24.51448008229695,91.84488866317776,,2830
N208,12.1,Box Culvert,bridge,GOBINDO PATI BOX CULVERT,12.4,A,24.5157072131147,91.8469537032786,,2831
N208,12.747499999999999,link,link,link,1287.0,,24.5168112493256,91.85313791446976,,2832
N208,13.395,Box Culvert,bridge,GOBINDO PATI BOX CULVERT,3.0,A,24.5179152855365,91.8593221256609,,2833
N208,13.798,link,link,link,802.0,,24.520758762356948,91.86155967971355,,2834
N208,14.201,Box Culvert,bridge,MOYNAR DOKAN BOX CULVERT,6.0,B,24.5236022391774,91.8637972337662,,2835
N208,14.3675,link,link,link,323.0,,24.524906981047,91.8645583470914,,2836
N208,14.534,Box Culvert,bridge,MAHASOHOSRO BOX CULVERT,13.4,A,24.5262117229166,91.8653194604166,,2837
N208,14.9895,link,link,link,900.0,,24.529899580617148,91.8672018505354,,2838
N208,15.445,Box Culvert,bridge,PONIGRAM BOX CULVERT,8.25,A,24.5335874383177,91.8690842406542,,2839
N208,15.529,link,link,link,158.0,,24.53430937613555,91.86925914474571,,2840
N208,15.613,Box Culvert,bridge,PONNIGRAM BOX CULVERT,12.45,B,24.5350313139534,91.8694340488372,,2841
N208,16.0345,link,link,link,832.0,,24.538012332367302,91.87175959434046,,2842
N208,16.456,Box Culvert,bridge,VINAAJURI BOX CULVERT,9.25,A,24.5409933507812,91.8740851398437,,2843
N208,16.658,link,link,link,394.0,,24.54237844034155,91.8753161846277,,2844
N208,16.86,Box Culvert,bridge,CHODURI BARI BOX CULVERT,11.2,A,24.5437635299019,91.8765472294117,,2845
N208,17.653,link,link,link,1569.0,,24.5503394299944,91.8792966074015,,2846
N208,18.446,RCC Girder Bridge,bridge,Vonachara Bridge,22.0,C,24.5569153300869,91.8820459853913,,2847
N208,19.0475,link,link,link,1173.0,,24.5620669992807,91.8837912354075,,2848
N208,19.649,PC Girder Bridge,bridge,Kuchimora Bridge,38.8,A,24.5672186684745,91.8855364854237,,2849
N208,19.9045,link,link,link,489.0,,24.56918199578455,91.8867134197326,,2850
N208,20.16,Box Culvert,bridge,TALJURI BOX CULVERT,4.5,A,24.5711453230946,91.8878903540415,,2851
N208,20.2255,link,link,link,122.0,,24.571681689672303,91.88820629264575,,2852
N208,20.291,Box Culvert,bridge,TAI JURI BOX CULVERT,14.0,B,24.57221805625,91.88852223125,,2853
N208,20.5405,link,link,link,490.0,,24.574494189936,91.8894211809793,,2854
N208,20.79,Box Culvert,bridge,BRAMMON GRAM BOX CULVERT,3.0,A,24.576770323622,91.8903201307086,,2855
N208,21.450499999999998,link,link,link,1318.0,,24.582070877840998,91.8924448036899,,2856
N208,22.111,RCC Girder Bridge,bridge,KARIMPUR BOX CULVERT,3.1,B,24.58737143206,91.8945694766712,,2857
N208,22.198500000000003,link,link,link,172.0,,24.58812281799625,91.89481703440299,,2858
N208,22.286,Box Culvert,bridge,KARIMPUR BOX CULVERT,3.1,A,24.5888742039325,91.8950645921348,,2859
N208,22.5055,link,link,link,436.0,,24.5906255519662,91.89629473618365,,2860
N208,22.725,Box Culvert,bridge,KARIMPUR BOX CULVERT,3.1,A,24.5923768999999,91.8975248802325,,2861
N208,22.865000000000002,link,link,link,277.0,,24.59352293622745,91.8979334380204,,2862
N208,23.005,Box Culvert,bridge,KARIMPUR BOX CULVERT,3.1,A,24.594668972455,91.8983419958083,,2863
N208,23.066,link,link,link,116.0,,24.595171217964,91.89844852664665,,2864
N208,23.127,Box Culvert,bridge,GOYESPUR,9.5,A,24.595673463473,91.898555057485,,2865
N208,23.386499999999998,link,link,link,509.0,,24.59780401977995,91.89922516895984,,2866
N208,23.646,RCC Girder Bridge,bridge,Kutalpur Bridge,10.3,C,24.5999345760869,91.8998952804347,,2867
N208,23.853,link,link,link,407.0,,24.6016445279484,91.90062767287765,,2868
N208,24.06,Box Culvert,bridge,TIKERPAR BOX CULVERT,4.5,A,24.6033544798099,91.9013600653206,,2869
N208,24.262,link,link,link,400.0,,24.60503412472985,91.90216407915835,,2870
N208,24.464,Box Culvert,bridge,TIKERPAR BOX CULVERT,3.0,B,24.6067137696498,91.9029680929961,,2871
N208,24.677,link,link,link,404.0,,24.60848623028975,91.90367576135066,,2872
N208,24.89,RCC Girder Bridge,bridge,Damai Bridge,41.55,D,24.6102586909297,91.9043834297052,,2873
N208,24.991,link,link,link,180.0,,24.611090095464803,91.9047044170265,,2874
N208,25.092,Box Culvert,bridge,CHAN BAG CULVERT,3.0,B,24.6119214999999,91.9050254043478,,2875
N208,25.2335,link,link,link,280.0,,24.61305798076915,91.9055062829431,,2876
N208,25.375,Box Culvert,bridge,UTTAR BAG BOX CULVERT,3.0,A,24.6141944615384,91.9059871615384,,2877
N208,25.805,link,link,link,857.0,,24.6179610972824,91.9067657967646,,2878
N208,26.235,Box Culvert,bridge,KALAMOA BOX CULVERT,3.0,B,24.6217277330264,91.9075444319908,,2879
N208,26.3125,link,link,link,138.0,,24.6224163682393,91.90765096104715,,2880
N208,26.39,RCC Girder Bridge,bridge,Motoppur Bridge,31.1,B,24.6231050034522,91.9077574901035,,2881
N208,26.5835,link,link,link,369.0,,24.625823728405898,91.90845430048651,,2882
N208,26.777,Box Culvert,bridge,RAJAPUR BOX CULVERT,4.5,A,24.6285424533596,91.9091511108695,,2883
N208,26.891,link,link,link,225.0,,24.628999309486098,91.90927626304345,,2884
N208,27.005,Box Culvert,bridge,RAJAPUR BOX CULVERT,1.5,B,24.6294561656126,91.9094014152174,,2885
N208,27.075,link,link,link,138.0,,24.6297366913043,91.90947826304345,,2886
N208,27.145,Box Culvert,bridge,RAJAPUR BOX CULVERT,3.0,A,24.630017216996,91.9095551108695,,2887
N208,27.2045,link,link,link,115.0,,24.63038280441635,91.90951885237351,,2888
N208,27.264,Box Culvert,bridge,KHALAI KUL BOX CULVERT,4.5,A,24.6307483918367,91.9094825938775,,2889
N208,27.436,link,link,link,339.0,,24.6320126557668,91.9104617028478,,2890
N208,27.608,Box Culvert,bridge,KHALAI KUL BOX CULVERT,4.6,A,24.6332769196969,91.9114408118181,,2891
N208,27.756500000000003,link,link,link,292.0,,24.6341589737557,91.9124316863726,,2892
N208,27.905,Box Culvert,bridge,HOLDIKUL BOX CULVERT,4.6,A,24.6350410278145,91.9134225609271,,2893
N208,28.04,link,link,link,266.0,,24.63606138782025,91.91404298263745,,2894
N208,28.175,Box Culvert,bridge,LALA PUR BOX CULVERT,3.0,B,24.637081747826,91.9146634043478,,2895
N208,28.342,link,link,link,330.0,,24.63856342171035,91.91526778323114,,2896
N208,28.509,Box Culvert,bridge,LALAPUR BOX CULVERT,4.6,A,24.6400450955947,91.9158721621145,,2897
N208,28.5595,link,link,link,97.0,,24.6404838449339,91.91597102643169,,2898
N208,28.61,Box Culvert,bridge,LALAPUR BOX CULVERT,3.0,A,24.6409225942731,91.9160698907489,,2899
N208,28.738500000000002,link,link,link,241.0,,24.6420326855086,91.9162540601031,,2900
N208,28.867,RCC Bridge,bridge,Lalapur Bridge,29.0,A,24.6431427767441,91.9164382294573,,2901
N208,29.084,link,link,link,417.0,,24.64500966238775,91.91693607220896,,2902
N208,29.301,Box Culvert,bridge,CHILARCHOK CULVERT,4.6,A,24.6468765480314,91.9174339149606,,2903
N208,29.5525,link,link,link,499.0,,24.64858992301965,91.91885163556795,,2904
N208,29.804,Box Culvert,bridge,CHILAR CHOK BOX CULVERT,3.0,A,24.6503032980079,91.9202693561753,,2905
N208,29.999499999999998,link,link,link,388.0,,24.6515309753197,91.9215461071603,,2906
N208,30.195,Box Culvert,bridge,MIRZAPUR BOX CULVERT,3.0,A,24.6527586526315,91.9228228581453,,2907
N208,30.28,link,link,link,166.0,,24.65335633684205,91.92326669022549,,2908
N208,30.365,Box Culvert,bridge,Mirzapur box culvert,6.0,A,24.6539540210526,91.9237105223057,,2909
N208,30.472499999999997,link,link,link,210.0,,24.6548247257805,91.92402016411896,,2910
N208,30.58,Box Culvert,bridge,MIRJAPUR BOX CULVERT,3.0,A,24.6556954305084,91.9243298059322,,2911
N208,30.726999999999997,link,link,link,291.0,,24.656856750470098,91.92488523967705,,2912
N208,30.874,Box Culvert,bridge,Mirzapur box culvert,3.0,A,24.6580180704318,91.9254406734219,,2913
N208,31.1145,link,link,link,476.0,,24.66003762509125,91.92557567051155,,2914
N208,31.355,Box Culvert,bridge,Kacha bahor,6.0,A,24.6620571797507,91.9257106676012,,2915
N208,31.4825,link,link,link,250.0,,24.6632046400311,91.92574375404979,,2916
N208,31.61,Box Culvert,bridge,PALBARI CULVERT,3.0,A,24.6643521003115,91.9257768404984,,2917
N208,31.707,link,link,link,180.0,,24.6652393620031,91.9260568590042,,2918
N208,31.804,RCC Girder Bridge,bridge,Palbari Bridge,25.8,A,24.6661266236947,91.92633687751,,2919
N208,31.924999999999997,link,link,link,228.0,,24.6670004228818,91.92683457978944,,2920
N208,32.046,Box Culvert,bridge,Karmada culvert,3.0,A,24.6678742220689,91.9273322820689,,2921
N208,32.2405,link,link,link,386.0,,24.6694710378111,91.9280212228872,,2922
N208,32.435,Box Culvert,bridge,KARMADA BOX CULVERT,3.0,A,24.6710678535533,91.9287101637055,,2923
N208,32.8545,link,link,link,836.0,,24.67474418798065,91.92940260844135,,2924
N208,33.274,Box Culvert,bridge,FARIDPUR CULVERT,3.0,A,24.678420522408,91.9300950531772,,2925
N208,33.376000000000005,link,link,link,200.0,,24.6793397163879,91.93016137023405,,2926
N208,33.478,Box Culvert,bridge,FARIDPURBOX CULVERT,4.6,A,24.6802589103678,91.9302276872909,,2927
N208,33.5945,link,link,link,229.0,,24.68130337493995,91.93029493681615,,2928
N208,33.711,Box Culvert,bridge,FARIDPUR BOX CULVERT,3.0,A,24.6823478395121,91.9303621863414,,2929
N208,33.7705,link,link,link,115.0,,24.6828761026012,91.93039169547194,,2930
N208,33.83,Box Culvert,bridge,FARIDPUR BOX CULVERT,4.6,A,24.6834043656903,91.9304212046025,,2931
N208,33.97,link,link,link,275.0,,24.68464373530415,91.930536770334,,2932
N208,34.11,Box Culvert,bridge,LUTPURBOX CULVERT,6.0,C,24.685883104918,91.9306523360655,,2933
N208,34.182500000000005,link,link,link,140.0,,24.6864830357923,91.93082121247716,,2934
N208,34.255,Box Culvert,bridge,IUTPUR BOX CULVERT,3.0,A,24.6870829666666,91.9309900888888,,2935
N208,34.3515,link,link,link,190.0,,24.68776042627445,91.93119143385616,,2936
N208,34.448,Box Culvert,bridge,NURPUR CULVERT,3.0,A,24.6884378858823,91.9313927788235,,2937
N208,34.525999999999996,link,link,link,152.0,,24.68924048866975,91.93161707107,,2938
N208,34.604,Box Culvert,bridge,NURPUR BOX CULVERT,6.0,A,24.6900430914572,91.9318413633165,,2939
N208,34.698,link,link,link,182.0,,24.69080731605115,91.93215727552919,,2940
N208,34.792,Box Culvert,bridge,NURPUR,6.0,A,24.6915715406451,91.9324731877419,,2941
N208,34.908,link,link,link,226.0,,24.692471336025,91.93299684758995,,2942
N208,35.024,Box Culvert,bridge,Kushiara culvert,6.1,A,24.6933711314049,91.933520507438,,2943
N208,35.047,link,link,link,86.0,,24.6935572080101,91.9334726691036,,2944
N208,35.07,PC Girder Bridge,bridge,KUSIARA BRIDGE,257.6,A,24.6937432846153,91.9334248307692,,2945
N208,35.612,link,link,link,946.0,,24.698158958523848,91.93123708236095,,2946
N208,36.154,Box Culvert,bridge,MOLIKPUR BOX CULVERT,19.0,B,24.7025746324324,91.9290493339527,,2947
N208,36.804,link,link,link,1232.0,,24.708305955853497,91.9287687371836,,2948
N208,37.454,Truss with Steel Deck,bridge,Elaspur steal deck,117.0,C,24.7140372792746,91.9284881404145,,2949
N208,38.347,link,link,link,1725.0,,24.7219688614992,91.9279452284708,,2950
N208,39.24,Box Culvert,bridge,KALPARA BOX CULVERT,5.7,A,24.7299004437238,91.9274023165271,,2951
N208,39.743,link,link,link,958.0,,24.73423280896715,91.92601336663195,,2952
N208,40.246,RCC Girder Bridge,bridge,Kutalpur Bridge,89.45,B,24.7385651742105,91.9246244167368,,2953
N208,40.55,link,link,link,557.0,,24.74128960391485,91.92362466711626,,2954
N208,40.854,RCC Girder Bridge,bridge,Kutalpur Bridge,12.0,B,24.7440140336192,91.9226249174957,,2955
N208,41.31,link,link,link,888.0,,24.7477560309244,91.921310533389,,2956
N208,41.766,RCC Girder Bridge,bridge,Kutalpur Bridge,36.4,B,24.7514980282296,91.9199961492823,,2957
N208,42.601,link,link,link,1637.0,,24.7587097669648,91.91757993809115,,2958
N208,43.436,RCC Girder Bridge,bridge,Dharampur Bridge,29.7,A,24.7659215057,91.9151637269,,2959
N208,43.983000000000004,link,link,link,1065.0,,24.770685975498502,91.9140487063955,,2960
N208,44.53,RCC Girder Bridge,bridge,Hajiganj Bridge,28.8,A,24.775450445297,91.912933685891,,2961
N208,44.979,link,link,link,883.0,,24.779342009666998,91.91169340357315,,2962
N208,45.428,Box Culvert,bridge,HAJIGONJ,1.5,A,24.783233574037,91.9104531212553,,2963
N208,45.763999999999996,link,link,link,657.0,,24.7862213811361,91.91003880621585,,2964
N208,46.1,RCC Girder Bridge,bridge,Mahmudabad Bridge,29.2,C,24.7892091882352,91.9096244911764,,2965
N208,46.74,link,link,link,1255.0,,24.7946850238676,91.91094397058819,,2966
N208,47.38,RCC Girder Bridge,bridge,Mogla Bazar Bridge,20.8,A,24.8001608595,91.91226345,,2967
N208,48.885000000000005,link,link,link,2998.0,,24.81224754363885,91.90687786388885,,2968
N208,50.39,Box Culvert,bridge,NAIKHAI BOX CULVERT,3.0,A,24.8243342277777,91.9014922777777,,2969
N208,50.8505,link,link,link,904.0,,24.82776425284985,91.90041294538236,,2970
N208,51.311,RCC Girder Bridge,bridge,Jalker Kandi Bridge,32.0,B,24.831194277922,91.899333612987,,2971
N208,53.1755,link,link,link,3712.0,,24.84490022815015,91.89218494595295,,2972
N208,55.04,Box Culvert,bridge,SIB BARI BOX CULVERT,3.0,A,24.8586061783783,91.8850362789189,,2973
N208,55.817499999999995,link,link,link,1554.0,,24.864052739189148,91.88053168945945,,2974
N208,56.595,intersection,intersection,Sylhet 5 km,0.0,,24.8694993,91.8760271,N2,2975
N208,56.842,link,link,link,491.0,,24.87379131666665,91.87568021666665,,2976
N208,57.089,Box Culvert,bridge,KADAM TALI BOX CULVERT,5.6,B,24.8780833333333,91.8753333333333,,2977
N208,57.292,link,link,link,403.0,,24.87781911666665,91.87534686666666,,2978
N208,57.495,sourcesink,sourcesink,sourcesink,0.0,,24.8775549,91.8753604,,2979
N8,0.0,sourcesink,sourcesink,sourcesink,0.0,,23.7021389,90.4353608,,2980
N8,0.0,intersection,intersection,"Start of road Infront of Padma CNG Station ,Dholaipur,Jatrabari ,Dhaka.",0.0,,23.7021389,90.4353608,N1,2981
N8,1.2935,link,link,link,2163.0,,23.69302468865545,90.4293357731092,,2982
N8,2.587,PC Girder Bridge,bridge,PASTOGOLA BRIDGE,847.9,B,23.6839104773109,90.4233107462184,,2983
N8,3.5890000000000004,link,link,link,1577.0,,23.67995168157995,90.41499009457145,,2984
N8,4.591,Box Culvert,bridge,EQURIA CULVERT,6.1,C,23.675992885849,90.4066694429245,,2985
N8,4.852,link,link,link,516.0,,23.674466949481847,90.4047306640852,,2986
N8,5.113,Box Culvert,bridge,TAHORIA CUL,5.5,A,23.6729410131147,90.4027918852459,,2987
N8,5.2355,link,link,link,237.0,,23.67221114144105,90.40184004378571,,2988
N8,5.358,Box Culvert,bridge,THAHORIA CUL,10.4,A,23.6714812697674,90.4008882023255,,2989
N8,5.522,link,link,link,318.0,,23.6705215952733,90.39967630051339,,2990
N8,5.686,Box Culvert,bridge,THAGORIA BRIDGE,10.5,A,23.6695619207792,90.3984643987013,,2991
N8,6.3385,link,link,link,1297.0,,23.66626115764985,90.3933376294876,,2992
N8,6.991,Box Culvert,bridge,MOLLABARI CUL,6.1,A,23.6629603945205,90.3882108602739,,2993
N8,7.388,link,link,link,761.0,,23.662611627809397,90.38454697567471,,2994
N8,7.785,Truss with RCC Slab,bridge,BAGOR BRIDGE,60.7,C,23.6622628610983,90.3808830910755,,2995
N8,8.034500000000001,link,link,link,467.0,,23.6620249217256,90.3784044324789,,2996
N8,8.284,Box Culvert,bridge,RAZENDROPOR CUL,3.0,A,23.6617869823529,90.3759257738823,,2997
N8,8.5005,link,link,link,426.0,,23.66159595294115,90.3738032333529,,2998
N8,8.717,Box Culvert,bridge,RAZENDRO PUR CUL,10.4,A,23.6614049235294,90.3716806928235,,2999
N8,8.8415,link,link,link,239.0,,23.6612950705882,90.37046010947054,,3000
N8,8.966,Box Culvert,bridge,KODOMPUR CULVERT (1,10.4,A,23.661185217647,90.3692395261176,,3001
N8,9.42,link,link,link,898.0,,23.66077336449915,90.3648294754912,,3002
N8,9.874,Box Culvert,bridge,KODAMMPUR BOX CULVERT,10.6,A,23.6603615113513,90.3604194248648,,3003
N8,10.0765,link,link,link,396.0,,23.6601549774938,90.35845211606875,,3004
N8,10.279,Box Culvert,bridge,ABDULLAPUR BOX CULVERT,8.3,A,23.6599484436363,90.3564848072727,,3005
N8,10.666,link,link,link,743.0,,23.65767076195045,90.35422434509164,,3006
N8,11.053,Steel Beam & RCC Slab,bridge,Abdullahpur Bridge,54.66,A,23.6553930802646,90.3519638829106,,3007
N8,11.534500000000001,link,link,link,932.0,,23.6512919465323,90.35072648425529,,3008
N8,12.016,Box Culvert,bridge,VAWARVITY,8.3,A,23.6471908128,90.3494890856,,3009
N8,12.6165,link,link,link,1067.0,,23.6420210489714,90.3478312070857,,3010
N8,13.217,PC Girder Bridge,bridge,DHALASHARI BRIDGE(1,260.0,B,23.6368512851428,90.3461733285714,,3011
N8,13.525500000000001,link,link,link,296.0,,23.6342330513764,90.3452886443171,,3012
N8,13.834,PC Girder Bridge,bridge,DHALASHARI BRIDGE(2,382.2,C,23.63161481761,90.3444039600628,,3013
N8,14.211500000000001,link,link,link,559.0,,23.62865497711355,90.3427437422061,,3014
N8,14.589,Box Culvert,bridge,KUSIAMRA(1 BOX CULVERT,9.1,A,23.6256951366171,90.3410835243494,,3015
N8,14.751000000000001,link,link,link,301.0,,23.62453199179335,90.3401108371747,,3016
N8,14.913,Truss with RCC Slab,bridge,Kuchiamara Bridge,37.5,A,23.6233688469696,90.33913815,,3017
N8,15.238,link,link,link,627.0,,23.62109034673475,90.337140283125,,3018
N8,15.563,Box Culvert,bridge,RAMARKHOLA CULVERT,8.4,A,23.6188118464999,90.33514241625,,3019
N8,15.997499999999999,link,link,link,857.0,,23.615748118874947,90.3324670675,,3020
N8,16.432,Box Culvert,bridge,NIMTOLA BRIDGE,15.6,A,23.61268439125,90.32979171875,,3021
N8,16.6,link,link,link,309.0,,23.6115104125,90.3287562875,,3022
N8,16.768,RCC Girder Bridge,bridge,Neemtola Bridge,39.0,B,23.61033643375,90.32772085625,,3023
N8,17.222,link,link,link,884.0,,23.60714876354165,90.32489618479164,,3024
N8,17.676,Box Culvert,bridge,NEEMTOLA CULVERT,8.3,A,23.6039610933333,90.3220715133333,,3025
N8,18.116,link,link,link,866.0,,23.60087445216115,90.3193729149084,,3026
N8,18.556,PC Girder Bridge,bridge,CHALTIPARA BRIDGE,19.9,A,23.597787810989,90.3166743164835,,3027
N8,19.020000000000003,link,link,link,908.0,,23.5943362111222,90.31414444503825,,3028
N8,19.484,PC Girder Bridge,bridge,HASHARA BRIDGE,19.9,A,23.5908846112554,90.311614573593,,3029
N8,19.999000000000002,link,link,link,997.0,,23.5867505706277,90.30935454024475,,3030
N8,20.514,Steel Beam & RCC Slab,bridge,Hashara-2 Bridge,46.5,A,23.58261653,90.3070945068965,,3031
N8,21.072499999999998,link,link,link,1084.0,,23.57789479414845,90.3052711979897,,3032
N8,21.631,PC Girder Bridge,bridge,Kewatkhali Bridge,19.9,A,23.5731730582969,90.3034478890829,,3033
N8,22.0735,link,link,link,865.0,,23.56959875214845,90.30148296054145,,3034
N8,22.516,PC Girder Bridge,bridge,KAWAT KHALI 2 BRIDHE,19.9,A,23.566024446,90.299518032,,3035
N8,22.75,link,link,link,435.0,,23.56403225719615,90.299091742158,,3036
N8,22.984,Steel Beam & RCC Slab,bridge,UMPARA BRIDGE,46.5,A,23.5620400683923,90.298665452316,,3037
N8,23.163,link,link,link,327.0,,23.559278507546402,90.29881541740164,,3038
N8,23.342,Box Culvert,bridge,DOKHIN AMPARA BOX CULVERT,15.7,A,23.5565169467005,90.2989653824873,,3039
N8,23.445,link,link,link,193.0,,23.55596506015225,90.29908157119286,,3040
N8,23.548,Box Culvert,bridge,BAKIRA PARA BOX,9.4,A,23.555413173604,90.2991977598984,,3041
N8,23.729,link,link,link,353.0,,23.55444335355325,90.29940193616746,,3042
N8,23.91,Box Culvert,bridge,BAKIRAPARA 2,9.3,A,23.5534735335025,90.2996061124365,,3043
N8,24.5845,link,link,link,1336.0,,23.548037525084553,90.2976431562182,,3044
N8,25.259,RCC Girder Bridge,bridge,SHOL GHOR-2,16.0,A,23.5426015166666,90.2956801999999,,3045
N8,25.3485,link,link,link,163.0,,23.5419195684091,90.29523097134339,,3046
N8,25.438,RCC Girder Bridge,bridge,SHOLGORE - 3,15.4,A,23.5412376201516,90.2947817426869,,3047
N8,25.533,link,link,link,173.0,,23.54051142080165,90.29430428277354,,3048
N8,25.628,Box Culvert,bridge,SHONBARI CUL-1,18.1,A,23.5397852214517,90.2938268228602,,3049
N8,25.664,link,link,link,42.0,,23.5395100301191,90.2936458906825,,3050
N8,25.7,RCC Girder Bridge,bridge,Sonbari Bridge-2,42.5,A,23.5392348387865,90.2934649585048,,3051
N8,25.91,link,link,link,390.0,,23.53762955601295,90.2924095208017,,3052
N8,26.12,RCC Girder Bridge,bridge,Sonbari Bridge,18.3,A,23.5360242732394,90.2913540830986,,3053
N8,26.222,link,link,link,190.0,,23.535125790023947,90.2909889364429,,3054
N8,26.324,Box Culvert,bridge,SHANBARI CULVERT,10.1,A,23.5342273068085,90.2906237897872,,3055
N8,26.691000000000003,link,link,link,726.0,,23.531201352765947,90.289593495851,,3056
N8,27.058,Box Culvert,bridge,BASGAON STAND CULVERT,6.0,A,23.5281753987234,90.2885632019148,,3057
N8,27.5405,link,link,link,922.0,,23.52478362617325,90.28545985965306,,3058
N8,28.023,RCC Girder Bridge,bridge,v,79.5,A,23.5213918536231,90.2823565173913,,3059
N8,28.488500000000002,link,link,link,886.0,,23.517828986611548,90.28030838929566,,3060
N8,28.954,Box Culvert,bridge,KAMARKHOLA BOX CULVERT,10.3,A,23.5142661196,90.2782602612,,3061
N8,30.0955,link,link,link,2273.0,,23.504708692278598,90.27421305677521,,3062
N8,31.237,Box Culvert,bridge,SHOMOS PUR BOX CULVERT,10.3,A,23.4951512649572,90.2701658523504,,3063
N8,31.4975,link,link,link,492.0,,23.49288434826805,90.26958818519776,,3064
N8,31.758,RCC Girder Bridge,bridge,Dogachi Bazar bridge,48.7,B,23.4906174315789,90.2690105180451,,3065
N8,32.152,link,link,link,758.0,,23.487117952875153,90.26822493667964,,3066
N8,32.546,Box Culvert,bridge,DOGACHIBAZAR(2,10.3,A,23.4836184741714,90.2674393553142,,3067
N8,32.879000000000005,link,link,link,656.0,,23.480659342577,90.26676591551835,,3068
N8,33.212,Box Culvert,bridge,KHANBARI BOX CULVERT SARM,10.3,A,23.4777002109826,90.2660924757225,,3069
N8,39.729,link,link,link,13008.0,,23.4430925289913,90.21929055076126,,3070
N8,46.246,Truss with RCC Slab,bridge,Shibchar Bridge,41.7,A,23.408484847,90.1724886258,,3071
N8,47.108000000000004,link,link,link,1701.0,,23.405755741,90.1663688234,,3072
N8,47.97,Box Culvert,bridge,.,4.6,A,23.403026635,90.160249021,,3073
N8,48.336,link,link,link,707.0,,23.403060318445903,90.15481344617565,,3074
N8,48.702,Steel Beam & RCC Slab,bridge,Pachchar Bridge,46.0,A,23.4030940018918,90.1493778713513,,3075
N8,49.296,link,link,link,1163.0,,23.4024825534459,90.14368806267565,,3076
N8,49.89,Box Culvert,bridge,.,3.6,A,23.401871105,90.137998254,,3077
N8,50.2795,link,link,link,762.0,,23.400725997418,90.13440083011474,,3078
N8,50.669,PC Girder Bridge,bridge,.,30.0,A,23.399580889836,90.1308034062295,,3079
N8,50.8195,link,link,link,280.0,,23.398772022537,90.12964476120996,,3080
N8,50.97,Box Culvert,bridge,.,12.14,A,23.397963155238,90.1284861161904,,3081
N8,51.817,link,link,link,1685.0,,23.3910041027472,90.12684185724049,,3082
N8,52.664,Box Culvert,bridge,.,5.6,A,23.3840450502564,90.1251975982906,,3083
N8,52.893,link,link,link,418.0,,23.382441703363448,90.12403917002766,,3084
N8,53.122,PC Girder Bridge,bridge,Daulatpur Bridge,74.66,A,23.3808383564705,90.1228807417647,,3085
N8,53.536,link,link,link,563.0,,23.3796938549019,90.119083807549,,3086
N8,53.95,PC Girder Bridge,bridge,Hazi Shariatullah Bridge,456.0,A,23.3785493533333,90.1152868733333,,3087
N8,55.0115,link,link,link,1894.0,,23.37570337741665,90.10561382176665,,3088
N8,56.073,Box Culvert,bridge,.,2.6,A,23.3728574015,90.0959407702,,3089
N8,56.2815,link,link,link,414.0,,23.372457010345947,90.093959051935,,3090
N8,56.49,Box Culvert,bridge,.,2.6,A,23.3720566191919,90.09197733367,,3091
N8,58.007000000000005,link,link,link,3027.0,,23.37076833597275,90.0773490474147,,3092
N8,59.524,Box Culvert,bridge,.,11.0,A,23.3694800527536,90.0627207611594,,3093
N8,60.341,link,link,link,1617.0,,23.36977671839805,90.0546869143563,,3094
N8,61.158,Steel Beam & RCC Slab,bridge,Salildia Bridge.,23.0,A,23.3700733840425,90.0466530675532,,3095
N8,61.3645,link,link,link,396.0,,23.370165497837547,90.04464106117454,,3096
N8,61.571,Box Culvert,bridge,.,10.2,A,23.3702576116326,90.0426290547959,,3097
N8,62.061,link,link,link,969.0,,23.3708721133505,90.03788397219245,,3098
N8,62.551,Box Culvert,bridge,.,11.0,A,23.3714866150684,90.033138889589,,3099
N8,62.7365,link,link,link,360.0,,23.37213933784915,90.0314996159756,,3100
N8,62.922,Box Culvert,bridge,.,11.14,A,23.3727920606299,90.0298603423622,,3101
N8,63.6145,link,link,link,1363.0,,23.3748830019241,90.02352130325005,,3102
N8,64.307,Truss with RCC Slab,bridge,Bamonkanda Bridge,32.6,B,23.3769739432183,90.0171822641379,,3103
N8,64.6405,link,link,link,645.0,,23.37786949695565,90.01407084424716,,3104
N8,64.974,Box Culvert,bridge,.,11.2,A,23.378765050693,90.0109594243564,,3105
N8,65.232,link,link,link,507.0,,23.3795877465965,90.00859847217819,,3106
